time_step,bicg_total_misses,bicg_dead_misses,atax_total_misses,atax_dead_misses
51211,53,53,41,41
51212,52,52,39,39
51213,46,46,42,42
51214,37,37,47,47
51215,40,40,44,44
51216,41,41,41,41
51217,38,38,42,42
51218,36,36,49,49
51219,41,41,50,50
51220,40,40,43,43
51221,35,35,44,44
51222,31,31,49,49
51223,37,37,38,38
51224,39,39,40,40
51225,38,38,41,41
51226,39,39,44,44
51227,35,35,37,37
51228,38,38,39,39
51229,37,37,40,40
51230,38,38,47,47
51231,43,43,46,46
51232,43,43,46,46
51233,38,38,47,47
51234,39,39,51,51
51235,41,41,47,47
51236,39,39,51,51
51237,41,41,47,47
51238,40,40,56,56
51239,39,39,51,51
51240,36,36,46,46
51241,40,40,41,41
51242,43,43,51,51
51243,40,40,53,53
51244,40,40,50,50
51245,41,41,46,46
51246,44,44,56,56
51247,39,39,52,52
51248,43,43,46,46
51249,44,44,41,41
51250,48,48,47,47
51251,48,48,53,53
51252,45,45,52,52
51253,46,46,41,41
51254,47,47,40,40
51255,41,41,41,41
51256,48,48,46,46
51257,44,44,45,45
51258,42,42,42,42
51259,44,44,45,45
51260,40,40,41,41
51261,38,38,42,42
51262,37,37,41,41
51263,42,42,38,38
51264,42,42,41,41
51265,44,44,44,44
51266,40,40,41,41
51267,47,47,42,42
51268,48,48,41,41
51269,50,50,49,49
51270,44,44,49,49
51271,51,51,45,45
51272,49,49,45,45
51273,51,51,50,50
51274,51,51,47,47
51275,50,50,44,44
51276,54,54,43,43
51277,46,46,49,49
51278,47,47,44,44
51279,43,43,40,40
51280,41,41,43,43
51281,45,45,47,47
51282,46,46,46,46
51283,46,46,43,43
51284,40,40,42,42
51285,36,36,41,41
51286,36,36,44,44
51287,36,36,39,39
51288,35,35,38,38
51289,34,34,39,39
51290,35,35,36,36
51291,32,32,39,39
51292,31,31,38,38
51293,28,28,37,37
51294,30,30,41,41
51295,38,38,45,45
51296,36,36,41,41
51297,34,34,42,42
51298,34,34,44,44
51299,34,34,54,54
51300,39,39,48,48
51301,43,43,41,41
51302,44,44,40,40
51303,44,44,46,46
51304,49,49,40,40
51305,51,51,38,38
51306,49,49,40,40
51307,41,41,41,41
51308,48,48,37,37
51309,50,50,31,31
51310,50,50,35,35
51311,36,36,43,43
51312,37,37,41,41
51313,38,38,40,40
51314,31,31,42,42
51315,31,31,45,45
51316,35,35,41,41
51317,34,34,40,40
51318,33,33,41,41
51319,36,36,53,53
51320,40,40,47,47
51321,43,43,42,42
51322,40,40,41,41
51323,44,44,46,46
51324,45,45,42,42
51325,45,45,37,37
51326,50,50,36,36
51327,55,55,44,44
51328,49,49,36,36
51329,47,47,38,38
51330,50,50,37,37
51331,51,51,42,42
51332,53,53,38,38
51333,49,49,34,34
51334,50,50,33,33
51335,50,50,36,36
51336,51,51,37,37
51337,50,50,34,34
51338,45,45,34,34
51339,42,42,35,35
51340,42,42,35,35
51341,41,41,33,33
51342,45,45,35,35
51343,44,44,43,43
51344,43,43,47,47
51345,42,42,43,43
51346,41,41,44,44
51347,46,46,46,46
51348,48,48,43,43
51349,43,43,40,40
51350,47,47,40,40
51351,46,46,41,41
51352,45,45,39,39
51353,45,45,39,39
51354,49,49,36,36
51355,49,49,38,38
51356,50,50,40,40
51357,47,47,41,41
51358,50,50,39,39
51359,53,53,45,45
51360,52,52,53,53
51361,49,49,53,53
51362,49,49,49,49
51363,49,49,51,51
51364,47,47,53,53
51365,46,46,52,52
51366,38,38,49,49
51367,40,40,48,48
51368,39,39,49,49
51369,41,41,45,45
51370,40,40,38,38
51371,37,37,35,35
51372,44,44,40,40
51373,45,45,36,36
51374,42,42,42,42
51375,44,44,43,43
51376,43,43,43,43
51377,42,42,43,43
51378,36,36,44,44
51379,41,41,49,49
51380,39,39,54,54
51381,37,37,49,49
51382,34,34,44,44
51383,35,35,48,48
51384,38,38,40,40
51385,40,40,36,36
51386,47,47,35,35
51387,43,43,42,42
51388,49,49,40,40
51389,45,45,40,40
51390,46,46,38,38
51391,46,46,43,43
51392,43,43,47,47
51393,50,50,52,52
51394,44,44,51,51
51395,42,42,52,52
51396,39,39,47,47
51397,43,43,45,45
51398,40,40,43,43
51399,46,46,44,44
51400,46,46,40,40
51401,49,49,38,38
51402,39,39,39,39
51403,41,41,37,37
51404,41,41,32,32
51405,42,42,35,35
51406,41,41,40,40
51407,42,42,39,39
51408,44,44,39,39
51409,42,42,42,42
51410,43,43,40,40
51411,44,44,41,41
51412,50,50,46,46
51413,47,47,45,45
51414,50,50,42,42
51415,47,47,45,45
51416,41,41,46,46
51417,43,43,43,43
51418,41,41,36,36
51419,39,39,37,37
51420,35,35,39,39
51421,34,34,41,41
51422,36,36,40,40
51423,43,43,40,40
51424,40,40,43,43
51425,43,43,45,45
51426,45,45,47,47
51427,48,48,47,47
51428,43,43,51,51
51429,45,45,51,51
51430,43,43,48,48
51431,40,40,41,41
51432,42,42,38,38
51433,44,44,45,45
51434,49,49,39,39
51435,42,42,43,43
51436,45,45,37,37
51437,45,45,41,41
51438,47,47,39,39
51439,40,40,45,45
51440,43,43,41,41
51441,46,46,36,36
51442,42,42,35,35
51443,42,42,46,46
51444,40,40,43,43
51445,41,41,38,38
51446,43,43,37,37
51447,44,44,42,42
51448,44,44,39,39
51449,43,43,38,38
51450,42,42,34,34
51451,47,47,36,36
51452,38,38,44,44
51453,35,35,36,36
51454,36,36,36,36
51455,37,37,34,34
51456,32,32,37,37
51457,32,32,43,43
51458,33,33,39,39
51459,38,38,45,45
51460,37,37,48,48
51461,35,35,50,50
51462,33,33,52,52
51463,36,36,46,46
51464,38,38,47,47
51465,42,42,48,48
51466,41,41,49,49
51467,44,44,44,44
51468,40,40,46,46
51469,43,43,38,38
51470,38,38,43,43
51471,41,41,41,41
51472,44,44,40,40
51473,43,43,43,43
51474,44,44,48,48
51475,44,44,36,36
51476,44,44,33,33
51477,50,50,34,34
51478,46,46,34,34
51479,45,45,35,35
51480,47,47,31,31
51481,47,47,33,33
51482,48,48,33,33
51483,46,46,37,37
51484,49,49,38,38
51485,43,43,43,43
51486,51,51,47,47
51487,47,47,47,47
51488,48,48,51,51
51489,48,48,50,50
51490,50,50,47,47
51491,53,53,47,47
51492,50,50,44,44
51493,50,50,50,50
51494,49,49,47,47
51495,54,54,46,46
51496,53,53,46,46
51497,47,47,47,47
51498,46,46,52,52
51499,46,46,49,49
51500,50,50,41,41
51501,44,44,42,42
51502,41,41,44,44
51503,41,41,48,48
51504,44,44,46,46
51505,40,40,40,40
51506,43,43,40,40
51507,45,45,41,41
51508,48,48,42,42
51509,48,48,41,41
51510,45,45,39,39
51511,41,41,41,41
51512,37,37,39,39
51513,34,34,36,36
51514,31,31,38,38
51515,30,30,38,38
51516,30,30,35,35
51517,29,29,33,33
51518,28,28,35,35
51519,29,29,39,39
51520,30,30,38,38
51521,32,32,39,39
51522,31,31,40,40
51523,31,31,41,41
51524,30,30,36,36
51525,29,29,42,42
51526,30,30,46,46
51527,25,25,46,46
51528,27,27,40,40
51529,28,28,45,45
51530,35,35,46,46
51531,40,40,48,48
51532,44,44,52,52
51533,46,46,51,51
51534,47,47,48,48
51535,50,50,46,46
51536,49,49,50,50
51537,45,45,54,54
51538,43,43,50,50
51539,44,44,50,50
51540,43,43,51,51
51541,40,40,51,51
51542,34,34,51,51
51543,39,39,50,50
51544,34,34,49,49
51545,38,38,52,52
51546,39,39,47,47
51547,39,39,47,47
51548,40,40,45,45
51549,42,42,45,45
51550,44,44,46,46
51551,45,45,44,44
51552,48,48,39,39
51553,47,47,44,44
51554,45,45,45,45
51555,41,41,45,45
51556,45,45,41,41
51557,40,40,42,42
51558,37,37,42,42
51559,39,39,39,39
51560,40,40,37,37
51561,42,42,41,41
51562,35,35,39,39
51563,40,40,40,40
51564,44,44,42,42
51565,45,45,40,40
51566,46,46,51,51
51567,47,47,51,51
51568,45,45,51,51
51569,51,51,57,57
51570,46,46,52,52
51571,42,42,50,50
51572,39,39,51,51
51573,43,43,54,54
51574,39,39,47,47
51575,40,40,44,44
51576,38,38,50,50
51577,43,43,54,54
51578,37,37,45,45
51579,35,35,42,42
51580,37,37,48,48
51581,40,40,51,51
51582,37,37,44,44
51583,37,37,42,42
51584,40,40,44,44
51585,45,45,47,47
51586,40,40,36,36
51587,44,44,35,35
51588,44,44,34,34
51589,45,45,41,41
51590,43,43,39,39
51591,41,41,46,46
51592,42,42,46,46
51593,41,41,46,46
51594,45,45,50,50
51595,44,44,46,46
51596,41,41,41,41
51597,39,39,38,38
51598,43,43,44,44
51599,44,44,44,44
51600,42,42,39,39
51601,46,46,41,41
51602,48,48,42,42
51603,45,45,40,40
51604,40,40,44,44
51605,40,40,48,48
51606,39,39,46,46
51607,32,32,45,45
51608,29,29,47,47
51609,33,33,53,53
51610,32,32,47,47
51611,30,30,42,42
51612,29,29,47,47
51613,34,34,49,49
51614,35,35,44,44
51615,35,35,43,43
51616,39,39,49,49
51617,44,44,48,48
51618,45,45,41,41
51619,43,43,39,39
51620,44,44,45,45
51621,43,43,46,46
51622,42,42,44,44
51623,43,43,50,50
51624,48,48,51,51
51625,53,53,50,50
51626,43,43,46,46
51627,43,43,50,50
51628,51,51,49,49
51629,48,48,50,50
51630,47,47,44,44
51631,44,44,43,43
51632,47,47,44,44
51633,46,46,41,41
51634,39,39,39,39
51635,44,44,38,38
51636,45,45,43,43
51637,43,43,44,44
51638,42,42,43,43
51639,48,48,42,42
51640,42,42,42,42
51641,43,43,49,49
51642,42,42,45,45
51643,38,38,41,41
51644,42,42,42,42
51645,38,38,44,44
51646,39,39,45,45
51647,40,40,41,41
51648,40,40,38,38
51649,41,41,36,36
51650,40,40,40,40
51651,43,43,38,38
51652,46,46,38,38
51653,49,49,39,39
51654,45,45,40,40
51655,44,44,40,40
51656,48,48,37,37
51657,48,48,39,39
51658,49,49,42,42
51659,45,45,45,45
51660,45,45,44,44
51661,43,43,39,39
51662,46,46,43,43
51663,44,44,40,40
51664,47,47,36,36
51665,49,49,37,37
51666,48,48,39,39
51667,47,47,38,38
51668,46,46,44,44
51669,43,43,42,42
51670,41,41,42,42
51671,36,36,45,45
51672,40,40,45,45
51673,38,38,45,45
51674,35,35,48,48
51675,40,40,46,46
51676,41,41,44,44
51677,44,44,39,39
51678,40,40,44,44
51679,42,42,47,47
51680,49,49,42,40
51681,47,47,40,36
51682,47,47,39,36
51683,43,43,41,38
51684,45,45,41,38
51685,44,44,40,37
51686,44,44,42,38
51687,40,40,45,42
51688,42,42,41,38
51689,47,47,40,37
51690,40,40,35,33
51691,44,44,37,37
51692,48,48,34,34
51693,47,47,33,33
51694,43,43,29,29
51695,41,41,30,30
51696,40,40,31,31
51697,39,39,33,33
51698,36,36,32,32
51699,40,40,36,36
51700,42,42,33,33
51701,40,40,34,34
51702,39,39,39,39
51703,44,44,38,38
51704,48,48,38,38
51705,43,43,38,38
51706,42,42,39,39
51707,45,45,38,38
51708,43,43,32,32
51709,34,34,36,36
51710,31,31,35,35
51711,33,33,41,41
51712,37,37,41,41
51713,36,36,39,39
51714,37,37,40,40
51715,44,44,40,40
51716,47,47,45,45
51717,50,50,46,46
51718,50,50,42,42
51719,52,52,43,43
51720,50,50,47,47
51721,51,51,42,42
51722,44,44,40,40
51723,43,43,37,37
51724,37,37,38,38
51725,37,37,39,39
51726,39,39,36,36
51727,36,36,43,43
51728,37,37,37,37
51729,43,43,38,38
51730,42,42,45,45
51731,42,42,44,44
51732,39,39,43,43
51733,43,43,45,45
51734,46,46,50,50
51735,43,43,52,52
51736,41,41,47,47
51737,43,43,47,47
51738,42,42,48,48
51739,36,36,45,45
51740,35,35,44,44
51741,38,38,43,43
51742,36,36,44,44
51743,38,38,43,43
51744,38,38,41,41
51745,39,39,41,41
51746,37,37,40,40
51747,41,41,38,38
51748,44,44,43,43
51749,42,42,37,37
51750,43,43,44,44
51751,43,43,40,40
51752,43,43,52,52
51753,40,40,48,48
51754,42,42,46,46
51755,37,37,48,48
51756,38,38,43,43
51757,36,36,48,48
51758,39,39,47,47
51759,37,37,44,44
51760,42,42,43,43
51761,45,45,40,40
51762,48,48,41,41
51763,46,46,36,36
51764,44,44,38,38
51765,51,51,38,38
51766,47,47,37,37
51767,47,47,42,42
51768,49,49,40,40
51769,48,48,38,38
51770,42,42,41,41
51771,42,42,41,41
51772,39,39,43,43
51773,37,37,45,45
51774,41,41,43,43
51775,36,36,41,41
51776,35,35,46,46
51777,42,42,48,48
51778,45,45,47,47
51779,45,45,46,46
51780,45,45,36,36
51781,43,43,39,39
51782,48,48,41,41
51783,47,47,39,39
51784,42,42,34,34
51785,42,42,34,34
51786,46,46,34,34
51787,40,40,37,37
51788,38,38,38,38
51789,34,34,38,38
51790,35,35,41,41
51791,39,39,36,36
51792,39,39,44,44
51793,46,46,42,42
51794,49,49,40,40
51795,49,49,41,41
51796,50,50,39,39
51797,47,47,45,45
51798,51,51,43,43
51799,47,47,43,43
51800,50,50,45,45
51801,47,47,50,50
51802,45,45,56,56
51803,45,45,50,50
51804,46,46,45,45
51805,44,44,54,54
51806,41,41,51,51
51807,42,42,50,50
51808,44,44,51,51
51809,43,43,48,48
51810,42,42,53,53
51811,41,41,52,52
51812,42,42,49,49
51813,43,43,49,49
51814,38,38,48,48
51815,35,35,50,50
51816,34,34,43,43
51817,45,45,39,39
51818,45,45,42,42
51819,39,39,42,42
51820,38,38,46,46
51821,52,52,46,46
51822,56,56,43,43
51823,43,43,41,41
51824,46,46,42,42
51825,52,52,46,46
51826,55,55,43,43
51827,53,53,41,41
51828,47,47,39,39
51829,51,51,39,39
51830,50,50,34,34
51831,50,50,30,30
51832,52,52,29,29
51833,39,39,29,29
51834,41,41,31,31
51835,42,42,29,29
51836,38,38,28,28
51837,39,39,31,31
51838,38,38,32,32
51839,39,39,38,38
51840,35,35,38,38
51841,43,43,43,43
51842,48,48,42,42
51843,45,45,42,42
51844,41,41,39,39
51845,40,40,42,42
51846,42,42,42,42
51847,41,41,48,48
51848,36,36,52,52
51849,31,31,49,49
51850,36,36,47,47
51851,36,36,49,49
51852,38,38,50,50
51853,38,38,51,51
51854,38,38,53,53
51855,42,42,54,54
51856,46,46,50,50
51857,42,42,47,47
51858,46,46,49,49
51859,50,50,48,48
51860,50,50,53,53
51861,49,49,45,45
51862,47,47,42,42
51863,47,47,46,46
51864,45,45,47,47
51865,49,49,43,43
51866,46,46,39,39
51867,47,47,47,47
51868,45,45,46,46
51869,47,47,41,41
51870,46,46,39,39
51871,44,44,38,38
51872,44,44,37,37
51873,49,49,33,33
51874,47,47,28,28
51875,39,39,28,28
51876,39,39,28,28
51877,39,39,29,29
51878,33,33,28,28
51879,31,31,30,30
51880,30,30,36,36
51881,31,31,38,38
51882,31,31,37,37
51883,28,28,37,37
51884,29,29,41,41
51885,32,32,43,43
51886,35,35,42,42
51887,37,37,41,41
51888,37,37,40,40
51889,43,43,43,43
51890,46,46,44,44
51891,41,41,45,45
51892,37,37,46,46
51893,38,38,47,47
51894,39,39,46,46
51895,34,34,49,49
51896,36,36,45,45
51897,39,39,44,44
51898,37,37,47,47
51899,32,32,48,48
51900,34,34,48,48
51901,38,38,46,46
51902,36,36,46,46
51903,42,42,44,44
51904,44,44,44,44
51905,44,44,49,49
51906,47,47,51,48
51907,41,41,47,44
51908,42,42,49,46
51909,37,37,51,47
51910,41,41,50,47
51911,42,42,51,48
51912,40,40,50,47
51913,40,40,54,51
51914,39,39,51,48
51915,36,36,49,46
51916,32,32,45,44
51917,36,36,43,43
51918,37,37,42,42
51919,38,38,36,36
51920,36,36,37,37
51921,37,37,36,36
51922,39,39,32,32
51923,43,43,34,34
51924,41,41,32,32
51925,44,44,34,34
51926,40,40,37,37
51927,44,44,40,40
51928,41,41,41,41
51929,43,43,44,44
51930,42,42,41,41
51931,43,43,39,39
51932,37,37,41,41
51933,37,37,44,44
51934,45,45,45,45
51935,46,46,47,47
51936,44,44,46,46
51937,45,45,43,43
51938,49,49,41,41
51939,44,44,47,47
51940,40,40,45,45
51941,38,38,44,44
51942,38,38,44,44
51943,36,36,45,45
51944,40,40,46,46
51945,36,36,43,43
51946,34,34,42,42
51947,37,37,51,51
51948,41,41,52,52
51949,36,36,45,45
51950,37,37,46,46
51951,42,42,51,51
51952,41,41,47,47
51953,38,38,43,43
51954,35,35,48,48
51955,39,39,46,46
51956,39,39,44,44
51957,41,41,45,45
51958,43,43,48,48
51959,44,44,45,45
51960,42,42,44,44
51961,43,43,49,49
51962,46,46,51,51
51963,44,44,52,52
51964,44,44,47,47
51965,49,49,47,47
51966,47,47,47,47
51967,42,42,43,43
51968,40,40,44,44
51969,44,44,43,43
51970,46,46,38,38
51971,47,47,35,35
51972,48,48,32,32
51973,46,46,34,34
51974,46,46,35,35
51975,49,49,43,43
51976,46,46,45,45
51977,45,45,41,41
51978,43,43,45,45
51979,46,46,48,48
51980,49,49,52,52
51981,48,48,51,51
51982,52,52,51,51
51983,51,51,48,48
51984,52,52,53,53
51985,52,52,49,49
51986,52,52,49,49
51987,48,48,51,51
51988,47,47,49,49
51989,44,44,48,48
51990,44,44,45,45
51991,40,40,44,44
51992,38,38,42,42
51993,34,34,41,41
51994,31,31,44,44
51995,33,33,44,44
51996,31,31,42,42
51997,28,28,38,38
51998,37,37,45,45
51999,39,39,45,45
52000,35,35,49,49
52001,39,39,45,45
52002,44,44,47,47
52003,47,47,47,47
52004,49,49,46,46
52005,43,43,46,46
52006,51,51,46,46
52007,53,53,46,46
52008,42,42,49,49
52009,51,51,48,48
52010,44,44,45,45
52011,50,50,45,45
52012,46,46,41,41
52013,47,47,43,43
52014,40,40,39,39
52015,40,40,36,36
52016,36,36,39,39
52017,37,37,44,44
52018,38,38,40,40
52019,34,34,41,41
52020,40,40,41,41
52021,42,42,44,44
52022,43,43,47,47
52023,38,38,47,47
52024,42,42,53,53
52025,43,43,53,53
52026,41,41,50,50
52027,43,43,50,50
52028,44,44,48,48
52029,50,50,46,46
52030,46,46,47,47
52031,41,41,45,45
52032,45,45,44,44
52033,43,43,40,40
52034,45,45,38,38
52035,44,44,39,39
52036,40,40,38,38
52037,39,39,43,43
52038,34,34,42,42
52039,31,31,43,43
52040,32,32,42,42
52041,33,33,46,46
52042,36,36,49,49
52043,34,34,45,45
52044,38,38,44,44
52045,39,39,45,45
52046,38,38,44,44
52047,45,45,48,48
52048,44,44,46,46
52049,47,47,48,46
52050,48,48,49,46
52051,49,49,49,46
52052,51,51,53,50
52053,49,49,54,50
52054,46,46,45,42
52055,51,51,39,36
52056,51,51,38,35
52057,51,51,39,36
52058,46,46,37,33
52059,51,51,33,32
52060,48,48,32,32
52061,48,48,29,29
52062,42,42,28,28
52063,44,44,25,25
52064,46,46,33,33
52065,48,48,34,34
52066,46,46,31,31
52067,44,44,32,32
52068,48,48,33,33
52069,45,45,39,39
52070,46,46,36,36
52071,42,42,36,36
52072,37,37,37,37
52073,39,39,44,44
52074,40,40,40,40
52075,38,38,40,40
52076,33,33,39,39
52077,36,36,43,43
52078,40,40,41,41
52079,40,40,39,39
52080,40,40,40,40
52081,40,40,44,44
52082,41,41,39,39
52083,44,44,41,41
52084,43,43,41,41
52085,42,42,39,39
52086,40,40,39,39
52087,36,36,42,42
52088,39,39,46,46
52089,45,45,38,38
52090,36,36,39,39
52091,37,37,43,43
52092,38,38,41,41
52093,42,42,40,40
52094,44,44,38,38
52095,43,43,39,39
52096,41,41,45,45
52097,42,42,42,42
52098,41,41,40,40
52099,47,47,45,45
52100,46,46,41,41
52101,38,38,43,43
52102,43,43,51,51
52103,47,47,48,48
52104,48,48,45,45
52105,46,46,43,43
52106,45,45,46,46
52107,50,50,51,51
52108,44,44,44,44
52109,45,45,42,42
52110,46,46,40,40
52111,49,49,45,45
52112,48,48,40,40
52113,47,47,41,41
52114,42,42,41,41
52115,42,42,43,43
52116,48,48,43,43
52117,49,49,41,41
52118,46,46,39,39
52119,46,46,43,43
52120,48,48,43,43
52121,50,50,41,41
52122,49,49,36,36
52123,49,49,37,37
52124,51,51,35,35
52125,51,51,35,35
52126,50,50,33,33
52127,52,52,38,38
52128,48,48,34,34
52129,43,43,31,31
52130,43,43,34,34
52131,42,42,41,41
52132,40,40,44,44
52133,34,34,45,45
52134,36,36,47,47
52135,39,39,46,46
52136,38,38,43,43
52137,34,34,40,40
52138,35,35,45,45
52139,35,35,47,47
52140,39,39,37,37
52141,36,36,38,38
52142,35,35,38,38
52143,37,37,40,40
52144,36,36,37,37
52145,38,38,40,40
52146,39,39,40,40
52147,38,38,40,40
52148,41,41,42,42
52149,45,45,44,44
52150,46,46,45,45
52151,53,53,43,43
52152,51,51,41,41
52153,53,53,37,37
52154,49,49,37,37
52155,50,50,32,32
52156,49,49,30,30
52157,49,49,32,32
52158,49,49,31,31
52159,50,50,34,34
52160,51,51,26,26
52161,44,44,30,30
52162,45,45,34,34
52163,44,44,46,46
52164,46,46,40,40
52165,40,40,44,44
52166,42,42,43,43
52167,44,44,47,47
52168,38,38,39,39
52169,36,36,42,42
52170,40,40,46,46
52171,42,42,50,50
52172,41,41,48,48
52173,38,38,45,45
52174,44,44,50,50
52175,50,50,51,51
52176,47,47,51,51
52177,42,42,49,49
52178,48,48,51,51
52179,53,53,51,51
52180,48,48,49,49
52181,47,47,41,41
52182,49,49,42,42
52183,52,52,40,40
52184,47,47,36,36
52185,49,49,34,34
52186,45,45,34,34
52187,47,47,40,40
52188,44,44,34,34
52189,43,43,33,33
52190,44,44,35,35
52191,41,41,36,36
52192,39,39,39,39
52193,35,35,41,41
52194,32,32,40,40
52195,35,35,46,46
52196,40,40,47,47
52197,44,44,43,43
52198,43,43,46,46
52199,43,43,53,53
52200,48,48,49,49
52201,45,45,42,42
52202,45,45,47,47
52203,47,47,55,55
52204,52,52,52,52
52205,53,53,45,45
52206,47,47,49,49
52207,46,46,51,51
52208,49,49,48,48
52209,52,52,47,47
52210,50,50,51,51
52211,55,55,55,55
52212,49,49,51,48
52213,50,50,46,43
52214,52,52,47,44
52215,51,51,52,49
52216,50,50,49,45
52217,43,43,43,40
52218,44,44,43,40
52219,46,46,45,42
52220,42,42,48,45
52221,39,39,44,40
52222,38,38,39,39
52223,39,39,40,40
52224,46,46,40,40
52225,42,42,34,34
52226,42,42,29,29
52227,42,42,30,30
52228,43,43,28,28
52229,47,47,27,27
52230,40,40,27,27
52231,38,38,30,30
52232,37,37,33,33
52233,36,36,36,36
52234,33,33,40,40
52235,34,34,46,46
52236,36,36,47,47
52237,37,37,44,44
52238,39,39,43,43
52239,45,45,42,42
52240,46,46,42,42
52241,47,47,39,39
52242,52,52,41,41
52243,48,48,36,36
52244,47,47,36,36
52245,45,45,41,41
52246,47,47,43,43
52247,49,49,47,47
52248,47,47,45,45
52249,42,42,51,51
52250,40,40,52,52
52251,41,41,49,49
52252,42,42,51,51
52253,41,41,49,49
52254,42,42,53,53
52255,41,41,45,45
52256,41,41,44,44
52257,40,40,41,41
52258,44,44,45,45
52259,38,38,42,42
52260,40,40,45,45
52261,38,38,41,41
52262,38,38,45,45
52263,37,37,45,45
52264,42,42,42,42
52265,42,42,48,48
52266,41,41,48,48
52267,43,43,50,50
52268,45,45,48,48
52269,47,47,54,54
52270,43,43,52,52
52271,45,45,51,51
52272,51,51,44,44
52273,48,48,48,48
52274,48,48,44,44
52275,43,43,41,41
52276,43,43,38,38
52277,39,39,38,38
52278,37,37,35,35
52279,37,37,34,34
52280,41,41,37,37
52281,40,40,34,34
52282,38,38,36,36
52283,38,38,42,42
52284,42,42,45,45
52285,50,50,41,41
52286,46,46,40,40
52287,46,46,44,44
52288,46,46,42,42
52289,52,52,34,34
52290,50,50,35,35
52291,42,42,37,37
52292,42,42,36,36
52293,40,40,34,34
52294,37,37,38,38
52295,33,33,41,41
52296,29,29,41,41
52297,28,28,35,35
52298,34,34,40,40
52299,36,36,41,41
52300,36,36,38,38
52301,34,34,36,36
52302,40,40,37,37
52303,41,41,35,35
52304,44,44,35,35
52305,37,37,32,32
52306,43,43,43,43
52307,41,41,39,39
52308,48,48,36,36
52309,41,41,41,41
52310,44,44,46,46
52311,49,49,49,49
52312,47,47,40,40
52313,51,51,43,43
52314,51,51,49,49
52315,49,49,49,49
52316,52,52,43,43
52317,51,51,45,45
52318,45,45,54,54
52319,42,42,45,45
52320,37,37,40,40
52321,39,39,38,38
52322,41,41,45,45
52323,43,43,40,40
52324,41,41,42,42
52325,41,41,40,40
52326,44,44,45,45
52327,44,44,45,45
52328,43,43,46,46
52329,39,39,49,49
52330,40,40,46,46
52331,46,46,52,52
52332,38,38,52,52
52333,35,35,51,51
52334,34,34,48,48
52335,37,37,45,45
52336,40,40,48,48
52337,42,42,46,46
52338,41,41,40,40
52339,43,43,40,40
52340,46,46,38,38
52341,45,45,40,40
52342,42,42,39,39
52343,40,40,43,43
52344,41,41,44,44
52345,40,40,47,47
52346,33,33,40,40
52347,35,35,45,45
52348,38,38,43,43
52349,39,39,42,42
52350,37,37,41,41
52351,42,42,43,43
52352,39,39,39,39
52353,40,40,39,39
52354,43,43,35,35
52355,50,50,40,40
52356,46,46,38,38
52357,45,45,43,43
52358,50,50,38,38
52359,53,53,39,39
52360,44,44,41,41
52361,46,46,42,42
52362,49,49,42,39
52363,54,54,45,42
52364,43,43,45,41
52365,48,48,42,39
52366,46,46,43,40
52367,42,42,47,44
52368,47,47,46,43
52369,48,48,43,39
52370,47,47,43,40
52371,40,40,40,37
52372,41,41,36,33
52373,40,40,36,33
52374,41,41,36,33
52375,38,38,38,34
52376,43,43,36,33
52377,41,41,32,29
52378,39,39,34,31
52379,38,38,38,35
52380,39,39,40,36
52381,40,40,39,36
52382,36,36,40,40
52383,36,36,43,43
52384,32,32,46,46
52385,32,32,46,46
52386,32,32,43,43
52387,35,35,42,42
52388,33,33,44,44
52389,33,33,47,47
52390,39,39,38,38
52391,38,38,37,37
52392,41,41,37,37
52393,46,46,41,41
52394,43,43,39,39
52395,42,42,35,35
52396,42,42,39,39
52397,47,47,42,42
52398,44,44,39,39
52399,44,44,31,31
52400,54,54,32,32
52401,49,49,34,34
52402,49,49,33,33
52403,54,54,29,29
52404,53,53,29,29
52405,49,49,31,31
52406,47,47,33,33
52407,49,49,34,34
52408,49,49,38,38
52409,43,43,43,43
52410,43,43,43,43
52411,50,50,47,47
52412,41,41,44,44
52413,46,46,44,44
52414,47,47,41,41
52415,47,47,42,42
52416,43,43,38,38
52417,42,42,35,35
52418,41,41,39,39
52419,39,39,42,42
52420,42,42,43,43
52421,38,38,41,41
52422,38,38,44,44
52423,39,39,45,45
52424,44,44,46,46
52425,46,46,47,47
52426,42,42,50,50
52427,46,46,47,47
52428,53,53,45,45
52429,49,49,43,43
52430,48,48,47,47
52431,42,42,43,43
52432,46,46,45,45
52433,42,42,41,41
52434,43,43,40,40
52435,38,38,35,35
52436,38,38,36,36
52437,39,39,36,36
52438,44,44,34,34
52439,38,38,35,35
52440,35,35,33,33
52441,36,36,37,37
52442,39,39,41,41
52443,35,35,40,40
52444,38,38,38,38
52445,40,40,48,48
52446,41,41,48,48
52447,41,41,46,46
52448,41,41,45,45
52449,40,40,40,40
52450,41,41,43,43
52451,41,41,42,42
52452,47,47,41,41
52453,48,48,43,43
52454,37,37,40,40
52455,39,39,37,37
52456,40,40,33,33
52457,49,49,38,38
52458,45,45,38,38
52459,43,43,37,37
52460,44,44,34,34
52461,46,46,35,35
52462,49,49,33,33
52463,46,46,36,36
52464,46,46,39,39
52465,45,45,38,38
52466,51,51,46,46
52467,43,43,44,44
52468,42,42,44,44
52469,43,43,43,43
52470,46,46,41,41
52471,49,49,40,40
52472,48,48,43,43
52473,47,47,37,37
52474,47,47,35,35
52475,54,54,38,38
52476,48,48,38,38
52477,47,47,40,40
52478,48,48,45,45
52479,50,50,40,40
